id,comment_id,comments
58059,742635980,"Perfect place to stay in Nyc. Really close to subway and mta bus stop takes only 20 mins to downtown. Agnes takes so much effort to keep it sanitized. Had a nice stay and really clean place, felt like home. She provides really good information to get to the place and communicates everything really well. She is really a super host"
58059,746378469,"Agnes was such a great host.  she was friendly,  super responsive, and very courteous.  she provided wonderful,  thorough directions that were extremely helpful.  her place is in a perfect location and the check in and check out process was super efficient.  I'll definitely look to stay here again soon."
58059,749164268,"I enjoyed my stay. It was clean, quiet, private and close to the subways. Agnes is a nice host and she includes generous amenities, such as coffee, tea, and bottled water."
58059,750624995,The apartment and room are great. Perfect location which is just less than 1 minute away from a major subway station.  he amenities are a treat. Agnes is readily available.
58059,754680485,"Where to begin? First, Agnes is an absolutely wonderful, kind and extremely flexible with checkin. Her apartment is located very close to the subway and there are plenty of places to eat nearby. Agnes provides tons of recommendations and directions for navigating the city, too.

On top of this, her apartment is very clean, quiet and comfortable. She does a phenomenal job of keeping it clean and checked in often to be sure I had everything I needed. She left soap, lotion, a toothbrush, water, and snacks in the room, too. Agnes really cares about her guests and goes extra miles for them!"
58059,755387807,"It was great! It has a good location, it was clean and agnes was so polite, communicative and nice. She provided me snacks , water etc.. and also she recommended me so many places to go outside and many restaurants. I would come back again. The apartment was so quiet. And the train station was around the corner. Totally perfect "
58062,606632276,"The listing does not mention the cat in this apartment! If you are allergic, this is not the place for you. The cat stays out of the room for the most part, but with cat hair in and around the common areas (and a bit in the room itself) this was not viable for me. I was displeased that this was not in the listing."
59014,587857181,Drica is an awesome hostess! She offered local tips and great recommendations.
59014,592687560,"Drica’s place was absolute heaven. I felt safe in the area and the whole space makes you feel right at home. Drica herself was excellent, and so sweet!! Best host I’ve had so far, hands down. Made me feel so comfortable! I’ll absolutely stay here again whenever I’m in NY. (:"
59014,595013833,"The place was very comfortable and super roomy and cute! The bedroom was very quiet and could be kept dark, which was perfect for sleeping in. Located close to a subway station and many interesting and fun places to visit and dine in. Drica was an amazing host and offered lots of tips and suggestions for our trip and was always available to communicate with us. Would definitely stay here again!"
59014,601808515,"Spotlessly clean. Host was very flexible because I needed a place on short notice. 
Great value and location."
59014,607741408,"Great value nice warm comfy spot in the heart of LES in the middle of it all but quiet in evenings and near everything including transportation and Drica is extremely charming, friendly, concerned about your comfort, and easy to reach when needed."
59709,586103643,"The apartment has everything we needed for our vacation during Christmas and New Year’s Eve. We are a family of 5 and I think the space was ok for us. Very silent and warm inside, besides the cold weather outside. Comfortable beds and sofa. Kitchen well equipped. Close to metro station, many good restaurants. Walk distance to many excelente pizzas spots in Soho and little Italy, walk distance to Brooklyn Bridge, WTC and many others places. Ricardo was very nice and the communication was always quickly and efficiently. I recommend it."
59709,668078545,"Ricardo and Ashlie’s place was a true gem. We could not have asked for a better place to spend our time in the city for an extended stay. It might be the coolest apartment I’ve ever seen, and we miss it already!!"
59709,709015943,So fun! Thanks to the best hosts!
59709,711626323,"Without a doubt this has been my best experience with Airbnb.  The place is lovely,  cozy, and so well located. We had a chance to stay over a week, and time passed by so quickly.  Trader Joe's and Whole Foods are very close,  so we cooked almost every day. There are a lot of restaurants nearby,  Soho, Little Italy,  and Grant subway station. And the terrace, and turntable are awesome. Looking forward for the next trip!!"
59709,714548725,Great location!
60164,587023680,"Great apartment.   Very spacious open living area - especially for NYC.  Great location on Canal St which is great spot for Soho etc, very convenient to Holland Tunnel if you are going into Newark/NJ and almost every major subway line has a Canal St stop.   Great hosts, clear communication and everything as advertised."
60611,670173666,"The space is located on the 1st floor of a brownstone at 106th and Lexington. You are steps away from several major bus routes, and the subway is a couple blocks down the street. The Conservatory Garden, one of the most beautiful parts of Central Park , is just a couple blocks away. Some of the best Latin and Caribbean food in the city are within a few blocks. The studio is well equipped with a full size freezer/fridge, large sink, stove/oven, tub/shower, cable, wifi, smart tv, coffee maker and basic dishes. The bed is super comfy and it is very quiet at night. There are two large windows and a private full size balcony facing a lovely courtyard. The place was perfectly clean and Blanca and Teddy are super kind and accommodating."
60611,705400000,"Blanca and Teddy are such kind and generous hosts. The apartment is also clean, spacious, and up to date with nice appliances and amenities. I would highly recommend!"
60611,712856097,"Blanca and Teddy took such amazing care for me during my stay! Thank you so much for everything :) clean place, nice location and great hosts"
60666,587165017,Clean an big apartment! Privat bathroom was perfect and the accommodation is perfect for a New York City trip. Train station is 5min away. But the area around the apartment is dirty.
60666,592168371,This is an awesome place to stay. So much is in the community. Great places to eat and drink. Near transportation. Great host. The place is very clean and neat.   It looks just like the pics. You will not go wrong booking Wayne's Place. I will be booking again. Thank you so much.
60666,605913460,"I would recommend Wayne’s place! It looks exactly like the listing, very spacious and clean. The private bathroom is a luxury. Wayne was a great host and was accommodating to a change in our checkout time! I would definitely stay here again!"
60666,607188084,A nice space and excellent location. Very convenient for LGA and getting into Midtown. Would definitely stay again!
60666,707433469,Great place great
60680,590786261,"This “gem” needs a bit of polish.   The area and location are fantastic if you’re looking for the East Village experience, but at these prices, there are plenty of alternatives.  While  the layout is exactly what would be expected with an East Village apartment, the furnishings and decorations were wholly uninspired. The shower water pressure was strong and warm, so there’s that.  Also, the apartment is street facing, and so there is the expected morning noise of garbage trucks, etc."
60680,598650521,"I had a lovely stay at Mich’s place. Her apartment is very cozy and in a great neighborhood with everything you need and more (restaurants, markets, bars, etc. ) all within walking distance - you are close enough to all the action while still being able to sleep at night. 

Would definitely recommend to anyone visiting the area!"
60680,609872507,"this spot has a welcoming, colorful and rustic vibe; located next to a park; steps away from a variety of great food and vibrant nightlife—you can’t go wrong staying here"
60680,614582710,A sweet apartment in a perfect location! What else can I say?
60680,618535237,"Mich was very easy to connect to - access was so easy and simple- the location is brilliant and close to anything you need - great coffee shop just down the road- the apartment is great size by NY standards and had everything I needed for my stay
Will definitely return - thank you"
60680,621973199,"Great Host, Understanding and Communicative."
60680,630561765,A truly great spot!
60680,657409833,"This was a great apartment, with an excellent location."
60680,661602805,Mich's place is a perfect spot for a visit to the East Village. I'm already booking my next stay.
60680,662982958,Cozy  comfortable  and love the home vibe
60680,701781082,Awesome place!
60680,705136678,"Mich was very responsive and accommodating. Location is perfectly suited in East village, close to everything."
60680,706266631,"This is a great location, and the accommodations were more than  I expected.  The host was very available when I had questions, and responded very quickly."
60680,708725482,"Great spot! From location, to space, to feel. Highly recommend."
60680,710955005,"We had a great stay. Mich  was a supportive host. The neighborhood was nice. Being close to the park was fun. Nice farmers market there on Sunday. Starbucks close. Grocery close. You do hear the sounds of the city. Which I would expect. It is only one flight up so easier to walk up to than many NYC apartments. Thoughtful things at the apartment like a Water filter pitcher, plenty of hooks for coats and such. We only bought one meal out and the kitchen had what we needed to prepare all our food. Good shower pressure. The WiFi worked well for streaming."
62452,589685762,great place to stay!
62452,604545250,A home away from home
62452,607780484,A home away from home
62452,609883517,A home away from home very clean and quiet. The host are very warm and compassionate.
62452,619486359,A very clean quiet home away from home
62452,622855856,Excellent place to stay
62452,623075124,"Great hosts, clean, awesome price"
62461,587849042,"Lisette is a very communicative host and also very helpful. As we asked for an early check in she let us in the apartment earlier. Even though the room we stayed in was a little dirty and there was just one bathroom for 4 rooms, we enjoyed this cheap deal."
62461,591152101,"Perfect location, check-in/out was super simple and easy"
62461,597985922,Excellent service and location
62461,608805027,Perfect place to stay
62461,611980002,Very comfortable and convenient.!
62461,621456674,Great place to stay. Very quiet. Will not mind coming back. Thank you guys.
62461,624090217,"Lisette was very responsive whenever I had a question or needed help.

The weather was nice when I arrived so Lots of neighbors were out enjoying themselves. 

I drove to SI and was able to find street parking. Her place is close to buses, a beautiful park, SI hospital, and local stores in a very culturally diverse and lively neighborhood of Staten Island which I liked a lot. This is what I appreciated the most because it amplified the realness of everyday SI working class and not the “movie” type NYC like Manhattan. 

It’s a clean, convenient affordable room exactly as described. Minimal things in the room which I appreciated, good place to lay your head down after a long day of touring or working. I had no issues whatsoever with others who stayed there and would request another stay in the future."
62461,626552320,Perfect for a few days stay
62461,630816566,"Lovely, private room...nice housemates"
62461,633625333,"Comfortable, safe, housemates are neighborly"
62461,647362510,"Was a very calm, chill, place, and it was in a good location with a lot of methods of transportation, close to the city, charming room, only thing was the fridge in the room didn’t work so I had to use the fridge in the kitchen but the kitchen and room and bathroom was very clean and the host was very hospitable thank you guys!"
62787,587743890,"Super easy check in and clear communication the entire time. Quick to action issues during stay (change a lightbulb and supplying new hair dryer). As described, 20 minute walk to ferry with easy access to Manhattan. 

Unfortunately one of the other guests may have been smoking in the building which made it unpleasant to be in the kitchen, but that’s not the host’s fault. Not the best upkeep but good budget accommodation."
62787,594996886,Clean small rooms near ferry so that one could visit NYC.
62787,599925921,"This stay was exactly as described and a great value. My room and the common spaces were very clean. The bus, taking you to the ferry in maybe 10 minutes is a half a block away and passes very frequently. A hip local bar scene is within walking distance  If you’re looking for a tranquil spot near Manhattan with a limited budget you can’t go wrong with Lissette’s place"
62787,605090215,Great place to be
62787,607739915,"Like a hostel.  Great if your on a budget, and plan on spending your time in the city."
62787,612392709,Great stay for business or working
62787,622464261,Always enjoy my stay here. Thank you.
62787,626641646,"This is place is in a great location if you are staying in the area for awhile. I stayed for 6 weeks. There are lots of necessities close by, laundry mat, grocery store, family dollar etc. Beware this is not in the best neighborhood, but it was still a safe place to stay. 

Tip* Bring your own cleaning supplies for the bathroom. 

Often I found myself looking for cleaning supplies all over the house, even in other unoccupied areas so that I didn’t have to buy my own to clean up after others. The guest staying in other rooms were not clean at all, I felt like the maid. I wished they were more strict on cleaning rules. 

Some of the guest bring a lot of people in/out who gain access to common areas like the bathroom, and kitchen. It ended up feeling like a public bathroom, and many times some of my food in the kitchen went missing along with other items around the house. One girl a friend of a guest staying in the house, seemed to lerk around the building often. I Found her sleeping in bathroom and in the kitchen multiple times; like I said this is not in the best neighborhood. 

The house kind of has a Big Brother feel; they have cameras all over the house (not illegally ex. Bathroom) however didn’t seem to make my stay any better. 

Other than that the room is stylish, and the host are kind people. They offered me great discount, and were very accommodating when I was figuring out arrival and departure dates. For that I give them an A+ overall stay was a C."
62787,655569481,Exactly what I looking for.
62787,659073581,"Great communication, the room has everything you need and the bathroom is very clean"
62787,661614463,This place was a very good place.
62891,653497186,"Adorable little house with side garden. In the heart of Lower East (Website hidden by Airbnb) even has a soaking jetted in the larger then expected bathroom. 
The sky lights are so wonderful for natural light and even better to hear the rain at night. 
We will stay here again for sure!
Olivia and Carroll were terrific host."
62925,618640283,The space was truly unique and well thought out.  We had no issue getting around Brooklyn or into NYC.   The bed was very comfortable.  I would definitely stay here again.
62925,650989165,"Unique decor and great location. Maya was super responsive and flexible about our checkout, which we really appreciated.

The space is grr generally musty and dusty. AC is limited to the bedroom and washer/dryer wasn’t operating during our weeklong stay. Internet speed made video calls impossible, so would come prepared if you’re planning on working remotely."
62925,667793976,"Amazing space, in a perfectly quaint location in Greenpoint. The space is gorgeous. Best shower in all of NY! Highly recommend. Definitely worth it!!"
62925,731964165,Maya’s place is a Greenpoint gem! It is close to fun bars and restaurants on Franklin Ave and it’s a special experience staying in a historic townhouse. Maya was incredibly responsive to us throughout our stay and made sure we were comfortable. The bed was very comfortable and the bathtub is a wonder!!
62925,740569617,outstanding place. I felt like I was home. Maya is great! I'll be back.
62925,750016426,"Beautiful location and home! We stayed here for a week and we loved it. Maya was a wonderful host. She was very quick to respond to our questions. Unfortunately, the washer and dryer was broken that week."
62925,751266025,"We enjoyed our stay! Maya has a wonderful style and her home reflects that. The location in Greenpoint is unbeatable. You are close to everything and still tucked away down a quaint, quiet street. Maya responds to queries right away. Please pay attention to the house description as it is not appropriate for young children or people with mobility issues. There are no stair railings inside the home and you must use stairs to get to living areas. If you are a lover of esthetics with fun and funky style, then this is the place for you."
63320,586134946,Had a great stay here. Close to Staten Island ferry which gets you to Manhattan for free and offers a nice view of the skyline and Statue of Liberty.
63320,587875456,"Comfortable stay, great location & even better host. Highly recommend!"
63320,590083923,Great place! Very comfy
63320,605494631,Super cool Hosts / great value and location / excellent attention to detail!!! I look forward to visiting again!
63320,613765685,A very affordable nice stay. host was very kind with fast responds
63320,616406136,"I would stay here again, I was happy with the accommodations."
63320,622572011,The place is quiet and pleasant. You have a clean bathroom and a clean cafe/kitchen at your disposal.
63320,645918692,"Small room, not worth the price paid. They were doing upgrades as I was leaving, so it'll probably improve in the future."
63320,707151783,Great place convenient and great price
63610,587058132,Cozy & Comfortable
63610,633037877,"My stay at Vie's place was both enjoyable and pleasant. Not only was her location within 3 blocks of the train station to Manhattan and the rest of NYC, but she provided local tips, free coffee, comfortable bed, quick response to questions and even a discount due to booking her place during the Covid-19 pandemic so that I could visit family /friends while having my own privacy. I highly recommend that if you're visiting anywhere in NYC including lower Westchester that you stay with Violet aka Vie for her great hospitality."
63693,587746972,Difficult to see beyond New York being the world's greatest city and apartment provides a good base from which to explore it. Not that close to Midtown but 10 mins takes you to the subway. Nice pubs and restaurants within a very short walk. Apartment itself could do with updating and a good clean. Stairs not suitable for younger kids or anyone with mobility issues.
64107,587779974,"Book this spot if available! My boyfriend and I so enjoyed the hospitality and welcoming atmosphere that Niya created. First of all, this space is incredible. A Brooklyn brownstone in lovingly restored condition and the most incredible art and literature gracing the entire space make this place a knock-out. And the space is well-laid out for an enjoyable stay. Plus the neighborhood is great! So many awesome spots for all types of food. Also, the distance from the A-train is a huge plus to get to Manhattan quickly. A big thanks to Niya for the many reqs in the neighborhood! He was so kind when he greeted us with a tour of the space and amenities (including all of our questions about the amazing art), neighborhood recommendations,  as well as some New York tips for our stay and travels. 

We also enjoyed the details that Niya put into the space to be accommodating. Coming and going was a breeze, and with lots of good luck with the statue by the door. Niya also outfitted the space with a mini-fridge, electric kettle, microwave, and some utensils/dishes in case you need them. Ohh and I was worried about being cold because I'm a wimp in the cold, but the place was always comfortable and had extra blankets if needed. 

Again, we had such a great visit in this space and highly recommend it! And when you get here, take in the glory that is the bathroom 2-story gallery wall. It's incredible like all the other pieces throughout the space. Enjoy!"
64314,588396229,"Lovely place to stay in NYC. Great location, cossy and welcoming apartmet with amazing diamod inside - the Host Herself. Debbie is most welcoming and possitive person that we met during our travels. It was a great stay in NYC. 100% we will come back and stay at Debbie place."
64314,609270630,"Super Zen,
I felt like I was in my own private yoga studio while I stayed here.
Very comfortable and relaxing, also close to food and subways.

I highly reccomend!"
64837,595091032,"Edward's apartment is very well located. The price is very good for New York City and the room is comfortable. One thing to be noted is that during our stay the pipes made some noise at night.
We stayed there a week and could easily get to all the parts in New York we wanted to visit. 
We did not get to meet Edward but communication with him through the AirBnB messages was good."
65615,589730118,"Not much to say here :-) excellent flat, great hospitality and communication, every single little thing was on point. Just book it already."
65615,618610925,Great place. I stayed there over a month and felt very comfortable. Valerie was also a great host.
65615,660590561,Valerie’s home is conveniently located and very spacious for New York. It’s a perfect spot for a person or couple.
65660,587201793,"The apartment is cute and cozy; the bed is super comfy, and the space was clean.  We loved the location!  Close to several subway lines so it's easy to get to Manhattan for day trips, and there are so many cute bars and restaurants all within easy walking distance.  A great Brooklyn getaway!"
65660,596022939,"This place has the potential to be a great airbnb experience, so I will just make some observations for the host to take in consideration. I had a defective key for the building main entrance and had to wait for other people to open the door for me and was provided a key not exactly immediatly. After that, I can say the place isn’t exactly as the photos, it’s windows doesn’t have blinds or curtains as shown excepting the bedroom which makes the experience a little weird, and there is no tv as shown in photos although the description does say it doesn’t.
Besides this, everything else was okay."
65660,598095982,"Had a great stay at Larissa's place. The location is brilliant with loads of great local spots to eat and drink, plus it's a breeze to either take the nearby subway or walk over the Williamsburg bridge into the city. 

The apartment was exactly as advertised. It was clean, comfortable and check in and out was super easy via a lock box and Larissa was quick to respond and easy to communicate with. Highly recommended and great value given the location."
65660,605137181,Larissas place was very conveniently located to some great parts of Brooklyn as well as the subway. She was very helpful in answering all my questions before and during my stay. The location has great natural light and is perfect for a short trip while having the essentials you need
65660,610579048,"Our stay in larissa’s place was great - the apartment was very clean and is in a great location nearby subways, restaurants and stores within walking distance. Our only issue that we had occurred the day of our stay as we were told we had to pay an extra $20 a night after the first guest. Admittedly I happened to miss this detail clearly written in the additional prices area but I’ve never experienced this pricing for an Airbnb so it threw me off to receive a message day of check in that I owe an extra $70 after I already paid the reservation in full a month beforehand. It wasn’t a make or break deal, however, cause we were already en route to the city and the nightly rate was cheap and in a good location but she mentioned that this happens all the time so be sure to double check this factor when determining the pricing and comparing other apartments! Otherwise we had a great stay"
65660,612502864,"Larissa was very nice and super quick to answer any question or call. Her appartement is really well located in Williamsburg, close to shops and restaurants, and a short walk to quirky cool Greenpoint as well. The View on the Brooklyn roofs is nice and we could even see some of the Chrysler Building! We enjoyed staying there a lot. There’s a bodega so very convenient if you have forgotten to buy coffee! Many thanks Larissa :)"
65660,671857345,"The best. Larissa is personable, helpful, patient, friendly, and communicative. 10/10 person and host. She has made my stay far easier and more pleasant and stress-free than I could have hoped for: The space is homey, spacious, full of character, comfortable, and private but it an excellent location. 10/10"
66008,588478516,"Melissa’s apartment was immaculately clean and comfortable. Carroll Street stop is only minutes away, with a variety of excellent restaurants, wine shops, bars and coffee bars.
Because it was reveillon holiday, we did not met Melissa but the communication was ease.
The kitchen is the other great point. We had everything we need. Super organized.
As it is a 10 minute walk from our daughter's house, we will definitely be back soon. Thank you so much Melissa"
66008,597080176,"Perfect accommodations for a few days in NYC. Melissa was super responsive to all of our questions and the space was clean, comfortable and in a fantastic location."
66008,608373012,"The location of this apartment in a lovely area of Brooklyn was great!  Beautiful and quiet tree-lined street.  Very close to the Subway, which made it easy to get in and out of the city.  Great neighborhood with lots of cute shops and good restaurants nearby.  Nice little apartment perfect for 2 people or 2 people and a little one."
66008,609835763,"Top notch place to stay in the heart of Brooklyn.    Extremely clean , safe and quiet.   A true home away from home  that my hubby and I highly recommend to anyone visiting the area.   Melissa is truly a super host attentive to our every need.   Will definitely be returning.  "
66008,620424763,"It was the best of times, it was the worst of times.  I arrived at Melissa's adorable garden apartment just 7 days before NYC was declared a coronavirus hotspot.  I was scheduled to stay at her place for a month while working on a dream job... and then my job was cancelled.  Melissa was very cooperative in dealing with Airbnb and making sure that we could cancel the reservation and that I could see a refund for the unused time.  I am very grateful.  The apartment has everything you need for a longer stay and is situated in the fantastic neighborhood of Carroll Gardens.  I wished I could have stayed longer!!!!  Best wishes and a million thanks to Melissa and her family."
66251,593621812,"Samir's place was amazing. Beautiful loft, great decoration, super spacious. Very central location. 
The keys are at a Cafe 3 blocks away which was very convenient since I got there in the middle of the night. 
Very responsive host. 
Overall great experience, would recommend and stay again if I go back."
66251,598661979,Lovely space in an excellent location! A comfy bed and a well-stocked kitchen made my stay extra nice. I will book again whenever I can!
66251,605430529,Samir has a great spot in the east village.    Super cool space and the piano was clutch.   The bar downstairs can get a little loud on the weekends but its the east village so kind of goes with the territory.   Would stay again.   Thanks Samir!
66251,613727609,"Samir’s place is perfectly located, super stylish and a music lovers paradise! I really enjoyed my 5 nights stay, there was plenty of local pubs and restaurants and was still within walking distance to the big Manhattan landmarks. Would love to stay again."
66251,614873581,"This was my second stay at Samir's place - so that alone is a testament. I found it so lovely the first time, I came back!"
66251,617629911,"Nice decor, a very interesting and well decorated apartment."
66251,634065572,"Amazing decoration, great location and a good valur for money! The house was clean overall but not up to the high standards. If you are looking for a sparkling clean, try somewhere else"
66251,647024891,"Great place right in the East Village. Close to everything. Bigger than it looks from the photos, and a really nice interior. Would recommend."
66251,656061770,"My stay at Samir's apartment was great. The photos match quite well, and besides some issues with the kitchen, it was a beautiful place to stay for a week. Location is great, decor was great, and I'd recommend it!"
66251,660594202,"Absolutely great location. Very nice space, well-appointed. Very comfortable bed. As noted, there’s some noise from outdoor bar below. We didn’t mind at all, but you will hear some festive talking, through closed windows in kitchen and bathroom. 
A bit disappointed that the patio was not usable from our perspective, with the boisterous crowd right there, and heavy smell from McDonald’s. But this was still an awesome place to stay, right in the heart of the east village, with a great kitchen/private laundry/comfortable sleeping location, and astoundingly quiet sleeping with great sealed windows even though right on very busy 1st ave. Highly recommended. And of course, that gorgeous piano that sadly only reminded me how much I’ve forgotten in 20 years since playing."
66251,669623904,"Samir's apartment is incredibly spacious for New York City, and in one of the best locations you could ask for with easy access to restaurants, bars, grocery stores, pharmacy, parks, and public transportation. We stayed here for 3 weeks, and it was a great spot from which we could explore the city. Samir was also very responsive and check-in was really simple, which is not always the case in NYC. The description also mentions street noise, but we didn't hear any of that in the apartment, which made sleeping that much easier.

We did have a few issues though. The bed is soft, which at first was great, but after a little while made our backs ache. There also wasn't much room to hang up our clothes, which is ok once again for a short stay, but for a longer stay made things more inconvenient. There were also some cleaning issues, some of which we resolved ourselves, and others which Samir helped us with, but would have loved to have not been an issue to begin with.

All in all, Samir's place is a great spot from which to explore NYC without having to compromise on space."
66251,672934952,A beautiful stay in a great location!
66251,702385234,"The key pick-up and drop-off point is a short walk away, so dealing with this process is OK in itself, but a bit inconvenient with Luggage (I had 2 large trunks on wheels. I'd prefer an electric lock or something more modern. 
The place itself is perfect, please keep it clean and thank you to Samir."
66251,717623328,10/10!! Loved staying here. Thanks Samir.
66251,724945292,This place is sexy. Comfortable. So much bigger than it seems in the pictures. Amazing  patio. The location is incredible. Samir responds immediately and was incredibly accommodating. The bar below has the friendliest bartenders around. The piano is stunning and kept in tune and sounds  incredible. No complaints. Absolutely loved my stay.
66251,743832014,"This is a HUGE studio by NYC standards.  The apartment has a great, stylish vibe and the location is perfect.  The East Village is a fun place to be and the apartment is a short walk to the subway.    If you get a chance I suggest you try out Monomono just steps aways on 4th street for some Korean\Asian Fusion dishes.  Please note that the apartment is above a bar on 1st Ave.  It was not noisy but we were here during Covid's 11:00PM curfew."
66251,745583854,"Samir’s place is great! The pictures do not do justice in my opinion. Great use of space with stylish touches. The location is also perfect and in the heart of east village, close to Washington square park as well. Overall, we had a very nice experience at Samir’s place."
66275,587734642,Tony was very responsive. The location was perfect along Bowery with walking distance from Little Italy and Chinatown. Tony offered excellent suggestions in the Lower East Side. Very clean space and welcoming.
66275,593006380,"Had to check in much later than expected, but Tony was super accommodating. Space was very clean and surprisingly quiet for NYC. He gave us lots of food recommendations and it felt more like staying with a friend vs a paid service. 

(FYI, his girlfriend also lives there but she is equally friendly, polite, and quiet!)"
66275,595025168,"By far one of the best hosts I’ve encountered on Airbnb! Tony is incredibly friendly and hospitable. He goes above and beyond to be welcoming, without ever coming across as intrusive. Communication with him was always speedy and consistent and he went through great lengths to make our visit a breeze. I 100% recommend Tony’s apartment due to his thoughtful and attentive nature as well as the terrific proximity to  major attractions.  At Tony’s we felt like we were staying with a good friend!"
66275,596385212,"From the beginning, Tony was a great host and very communicative. Check in was a breeze even though I arrived early. The location is excellent, especially if you spend a lot of time in Chinatown, Soho, LES and East Village. Grand station is a 30 second walk from the apartment and many restaurants and cafes and a short walk away. The apartment was clean and pretty quiet. Will definitely stay here again."
66275,598971304,"I would 110% recommend staying here. Not only is Tony a great host with lots of local tips but it’s an amazing location (not even a 1 min walk to the closest subway), was always clean and Tony is always looking out for you and making sure you feel at home even when you are so far away from it! I had a great time and if I ever return to nyc I’d definitely be staying here again. Thanks for letting me stay in your beautiful home Tony and being so accomodating! :)"
66275,602687038,Everything was perfect! Great location and space- and Tony is an excellent host
66275,606554703,unbeatable location and great host! definitely recommend!
66275,610491186,Tony makes the stay an effortless experience from check in to check out. Super friendly and great recommendations for great food and drinks!
66275,615770582,Great place! Would rent again in a heart beat. Tony is a great host
66275,622852484,"Very clean, spacious, nice apartment. Great location: across the street from a great park. Lots of food options in the area. 1 minute from the subway."
66275,654893007,"Woah! Tony really is a super host! He was super responsive, recommended yummy places and his home really feels like your home. Hands down would stay here again anytime!"
66275,708677829,"great spot
great location
great tips
great host

overall amazing."
66275,710915884,"Tony is the most perfect host. He made sure every single aspect of the stay was flawless. His home is beautiful, spacious, and spotlessly clean. His beautiful paintings made the space feel even more serene and relaxing. I very highly recommend staying at Tony's home. Thank you so much Tony, all your kindness is so appreciated, as is your incredible home."""
66275,717623942,"Super host, cozy room and good location. Tony is really kind and responsive before and during stay. Highly recommended."
66275,719391907,Good location. Easy to find street parking.
66275,733330383,"Loved staying at this apartment. It's central, quiet inside, spacious and well thought out in terms of layout. Not to mention the big dining table perfect for working and eating! And, of course, Tony was a fantastic host - quick and friendly communication, super accommodating; had no issues whatsoever and would stay here again!"
66275,737105574,"Tony is an attentive, flexible, and accommodating host. The apartment is large, and has good Wifi, TV, and kitchen appliances. We worked remotely from the apartment for 2 weeks, and it met all of our needs!"
66275,745596787,"Tony is amazing !! Had just a couple of unexpected issues & Tony was on it immediately ! He was so attentive. Communication was A+. Apartment is very simple yet adorable ! Bed was so comfortable & bedding was so soft. The extra mattress on the floor in guest room is a real mattress, not an air mattress which was a plus. Enough room at dining table for guest. Plenty of places to eat near by. 2 train stations very close by as well. Windows open easily if you need cooled down. Less than expected street noise for NYC. The little noises we heard were easily drowned out with our sound machine at night time. Would definitely recommend Tony’s place. We would stay with him again if staying in that area. He is also great to recommend places to eat & things to do."
66275,747144481,"Tony could not be a more hospitable host. He is very responsive and communicates quickly. All of the positive reviews you read about him are true! 

The apartment is in a great location, easily accessible to Chinatown, LES, East village and Nolita. It was super easy to check in and walk to new locations each day. 

My friend and I needed a place where we could work from home and the Internet was super fast. We could both take video calls simultaneously without any problems

Overall, it was a nice space in a good neighborhood, but Tony really went above and beyond to make sure we were comfortable and taken care of."
66275,749129789,"This was an incredible trip. Tony is an amazing host ... communicates above and beyond what you'd ever expect, gives great recommendations, and hosts a wonderful and QUIET apartment. There's everything you need in this place, including lots of room. But again, can't stress how quiet the place is! The place is in a great spot - walking around downtown is a breeze. It was a pleasure to stay here and we look forward to returning soon."
66275,752387229,"Great place to stay and what a cool scene to eat, bike and explore."
66275,753613331,You’ll have a great base from which to  explore the city with a host who cares that you have a great experience.
66718,596705041,"If you are looking for a cozy and private and a place where you do not have to worry that someone will come and knock because want to clean, then this is the one. if you are looking for a place where you would like to cook for yourself then this is the one. we loved everything about this place.  it is very clean and comfortable,  we had our 8 years old with us by no mean she was homesick. This says everything doesn't? It is very well located and mostly is soooo close to the tube station or subway and not mention the variety of restaurants. Eva"
66718,614014916,"Great location! Would recommend for a group of friends looking to visit New York. The appartement was very well located close to a subway station. 
Thank you Henning!"
66718,627007109,Great space. Excellent location for city college and Columbia
66718,669673223,"Henning's place is impeccably located, quite large, well equipped and very reasonably priced. It is ideal for long stays, being within walking distance to supermarkets, laundromats, more food places than I can count etc. Bad timing, however, was a factor that I had some difficulties during my first couple of weeks in the house.  Damage was done to the apartment from a previous tenant and Henning was away, unable to replace the damaged amenities, hence the bad timing. This resulted in some amenities missing, including a desk chair, which brought some inconvenience since I spend quite a lot of time on my computer. This was not enough to spoil my stay there, however, or my willingness to return to Henning's house should I require such a space again. Despite my briefly inconvenient experience, I would definitely recommend this place to future travelers."
66718,705907385,"Great location, small apartment but very comfortable and clean. Henning was a great host and accommodated our check out changes. We loved our stay and will definitely stay again when back in NYC!"
66718,753684041,"This place was great for a long term rental for several months. Communication was excellent—fast and responsive. Place is a bit quirky in a charming way, and location was very convenient."
66741,587217731,"Great place, close to subway. Recommend!"
66741,589734769,"Perfect location in Park Slope. Great neighborhood. Convenient to stores, restaurants, Metro. Lots of room to spread out but no door on the bedroom. Well stocked kitchenware. Would stay again."
66741,613173950,"Great location, very clean, good supply of kitchen items. Spacious apartment. We had a toddler with us and the layout worked well to put the toddler in the front of the apartment and then we slept in the bedroom. Bed is not very comfortable and the pillows are very uncomfortable. There is a pack n play in the closet, we brought ours because we didn't know so we didn't use it but hope that will save someone else in the future."
66741,619206798,"Our group really liked Stefano's place. He is a great host, very responsive and understanding, he helped us a lot. The apartment is clean and close to a lot of restaurant, one of them is mg favourite bbq place in New York. We're incredibly sorry to leave sooner than expected but we'll definitely go back. 
Highly recommended."
